Datum,Jahr,Monat,Core_Typ,Fahrzeugmodell,Komponente,Menge_Cores,Menge_Wiederverwendbar,Wiederverwendbarkeit_%
2024-03-22,2024,3,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-03-22,2024,3,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-04-01,2024,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2024-04-01,2024,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2024-04-01,2024,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2024-04-01,2024,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2024-04-01,2024,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2024-04-08,2024,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2024-04-08,2024,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2024-04-08,2024,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2024-04-08,2024,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2024-04-08,2024,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2024-04-15,2024,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2024-04-15,2024,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2024-04-15,2024,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2024-04-15,2024,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2024-04-15,2024,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2024-04-22,2024,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,6,5,85
2024-04-22,2024,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,6,4,70
2024-04-22,2024,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,6,2,45
2024-04-22,2024,4,TBLBMWX32018,BMW_X3_2018,Welle_1,6,4,75
2024-04-22,2024,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,6,3,65
2024-04-01,2024,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,7,0,0
2024-04-01,2024,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,7,4,70
2024-04-01,2024,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,7,3,45
2024-04-01,2024,4,TBLBMWX32020,BMW_X3_2020,Welle_1,7,5,75
2024-04-01,2024,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,7,4,65
2024-04-08,2024,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2024-04-08,2024,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2024-04-08,2024,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2024-04-08,2024,4,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2024-04-08,2024,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2024-04-15,2024,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,7,0,0
2024-04-15,2024,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,7,4,70
2024-04-15,2024,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,7,3,45
2024-04-15,2024,4,TBLBMWX32020,BMW_X3_2020,Welle_1,7,5,75
2024-04-15,2024,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,7,4,65
2024-04-22,2024,4,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,8,0,0
2024-04-22,2024,4,TBLBMWX32020,BMW_X3_2020,Verdichter_1,8,5,70
2024-04-22,2024,4,TBLBMWX32020,BMW_X3_2020,Dichtung_1,8,3,45
2024-04-22,2024,4,TBLBMWX32020,BMW_X3_2020,Welle_1,8,6,75
2024-04-22,2024,4,TBLBMWX32020,BMW_X3_2020,Ventil_1,8,5,65
2024-04-01,2024,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-04-01,2024,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-04-01,2024,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-04-01,2024,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-04-01,2024,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-04-08,2024,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-04-08,2024,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-04-08,2024,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-04-08,2024,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-04-08,2024,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-04-15,2024,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-04-15,2024,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-04-15,2024,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-04-15,2024,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-04-15,2024,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-04-22,2024,4,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-04-22,2024,4,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-04-22,2024,4,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-04-22,2024,4,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-04-22,2024,4,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-05-01,2024,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,18,15,85
2024-05-01,2024,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,18,12,70
2024-05-01,2024,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,18,8,45
2024-05-01,2024,5,TBLBMWX32018,BMW_X3_2018,Welle_1,18,13,75
2024-05-01,2024,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,18,11,65
2024-05-08,2024,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,18,15,85
2024-05-08,2024,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,18,12,70
2024-05-08,2024,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,18,8,45
2024-05-08,2024,5,TBLBMWX32018,BMW_X3_2018,Welle_1,18,13,75
2024-05-08,2024,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,18,11,65
2024-05-15,2024,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,17,14,85
2024-05-15,2024,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,17,11,70
2024-05-15,2024,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,17,7,45
2024-05-15,2024,5,TBLBMWX32018,BMW_X3_2018,Welle_1,17,12,75
2024-05-15,2024,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,17,11,65
2024-05-22,2024,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,21,17,85
2024-05-22,2024,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,21,14,70
2024-05-22,2024,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,21,9,45
2024-05-22,2024,5,TBLBMWX32018,BMW_X3_2018,Welle_1,21,15,75
2024-05-22,2024,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,21,13,65
2024-05-01,2024,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2024-05-01,2024,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2024-05-01,2024,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2024-05-01,2024,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2024-05-01,2024,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2024-05-08,2024,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2024-05-08,2024,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2024-05-08,2024,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2024-05-08,2024,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2024-05-08,2024,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2024-05-15,2024,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2024-05-15,2024,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2024-05-15,2024,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2024-05-15,2024,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2024-05-15,2024,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2024-05-22,2024,5,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,1,0,0
2024-05-22,2024,5,TBLBMWX32020,BMW_X3_2020,Verdichter_1,1,0,70
2024-05-22,2024,5,TBLBMWX32020,BMW_X3_2020,Dichtung_1,1,0,45
2024-05-22,2024,5,TBLBMWX32020,BMW_X3_2020,Welle_1,1,0,75
2024-05-22,2024,5,TBLBMWX32020,BMW_X3_2020,Ventil_1,1,0,65
2024-05-01,2024,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-05-01,2024,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-05-01,2024,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-05-01,2024,5,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-05-01,2024,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-05-08,2024,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-05-08,2024,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-05-08,2024,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-05-08,2024,5,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-05-08,2024,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-05-15,2024,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-05-15,2024,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-05-15,2024,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-05-15,2024,5,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-05-15,2024,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-05-22,2024,5,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-05-22,2024,5,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-05-22,2024,5,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-05-22,2024,5,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-05-22,2024,5,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-06-01,2024,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2024-06-01,2024,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2024-06-01,2024,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2024-06-01,2024,6,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2024-06-01,2024,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2024-06-08,2024,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2024-06-08,2024,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2024-06-08,2024,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2024-06-08,2024,6,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2024-06-08,2024,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2024-06-15,2024,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,11,9,85
2024-06-15,2024,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,11,7,70
2024-06-15,2024,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,11,4,45
2024-06-15,2024,6,TBLBMWX32018,BMW_X3_2018,Welle_1,11,8,75
2024-06-15,2024,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,11,7,65
2024-06-22,2024,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,12,10,85
2024-06-22,2024,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,12,8,70
2024-06-22,2024,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,12,5,45
2024-06-22,2024,6,TBLBMWX32018,BMW_X3_2018,Welle_1,12,9,75
2024-06-22,2024,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,12,7,65
2024-06-01,2024,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2024-06-01,2024,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2024-06-01,2024,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2024-06-01,2024,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2024-06-01,2024,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2024-06-08,2024,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2024-06-08,2024,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2024-06-08,2024,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2024-06-08,2024,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2024-06-08,2024,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2024-06-15,2024,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2024-06-15,2024,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2024-06-15,2024,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2024-06-15,2024,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2024-06-15,2024,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2024-06-22,2024,6,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,5,0,0
2024-06-22,2024,6,TBLBMWX32020,BMW_X3_2020,Verdichter_1,5,3,70
2024-06-22,2024,6,TBLBMWX32020,BMW_X3_2020,Dichtung_1,5,2,45
2024-06-22,2024,6,TBLBMWX32020,BMW_X3_2020,Welle_1,5,3,75
2024-06-22,2024,6,TBLBMWX32020,BMW_X3_2020,Ventil_1,5,3,65
2024-06-01,2024,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-06-01,2024,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-06-01,2024,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-06-01,2024,6,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-06-01,2024,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-06-08,2024,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-06-08,2024,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-06-08,2024,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-06-08,2024,6,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-06-08,2024,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-06-15,2024,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,1,0,80
2024-06-15,2024,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,1,0,70
2024-06-15,2024,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,1,0,50
2024-06-15,2024,6,TBLBMWX52021,BMW_X5_2021,Welle_3,1,0,75
2024-06-15,2024,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,1,0,65
2024-06-22,2024,6,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-06-22,2024,6,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-06-22,2024,6,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-06-22,2024,6,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-06-22,2024,6,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-07-01,2024,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2024-07-01,2024,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2024-07-01,2024,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2024-07-01,2024,7,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2024-07-01,2024,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2024-07-08,2024,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2024-07-08,2024,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2024-07-08,2024,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2024-07-08,2024,7,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2024-07-08,2024,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2024-07-15,2024,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2024-07-15,2024,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2024-07-15,2024,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2024-07-15,2024,7,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2024-07-15,2024,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2024-07-22,2024,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2024-07-22,2024,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2024-07-22,2024,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2024-07-22,2024,7,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2024-07-22,2024,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2024-07-01,2024,7,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,6,0,0
2024-07-01,2024,7,TBLBMWX32020,BMW_X3_2020,Verdichter_1,6,4,70
2024-07-01,2024,7,TBLBMWX32020,BMW_X3_2020,Dichtung_1,6,2,45
2024-07-01,2024,7,TBLBMWX32020,BMW_X3_2020,Welle_1,6,4,75
2024-07-01,2024,7,TBLBMWX32020,BMW_X3_2020,Ventil_1,6,3,65
2024-07-08,2024,7,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,7,0,0
2024-07-08,2024,7,TBLBMWX32020,BMW_X3_2020,Verdichter_1,7,4,70
2024-07-08,2024,7,TBLBMWX32020,BMW_X3_2020,Dichtung_1,7,3,45
2024-07-08,2024,7,TBLBMWX32020,BMW_X3_2020,Welle_1,7,5,75
2024-07-08,2024,7,TBLBMWX32020,BMW_X3_2020,Ventil_1,7,4,65
2024-07-15,2024,7,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,6,0,0
2024-07-15,2024,7,TBLBMWX32020,BMW_X3_2020,Verdichter_1,6,4,70
2024-07-15,2024,7,TBLBMWX32020,BMW_X3_2020,Dichtung_1,6,2,45
2024-07-15,2024,7,TBLBMWX32020,BMW_X3_2020,Welle_1,6,4,75
2024-07-15,2024,7,TBLBMWX32020,BMW_X3_2020,Ventil_1,6,3,65
2024-07-22,2024,7,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,6,0,0
2024-07-22,2024,7,TBLBMWX32020,BMW_X3_2020,Verdichter_1,6,4,70
2024-07-22,2024,7,TBLBMWX32020,BMW_X3_2020,Dichtung_1,6,2,45
2024-07-22,2024,7,TBLBMWX32020,BMW_X3_2020,Welle_1,6,4,75
2024-07-22,2024,7,TBLBMWX32020,BMW_X3_2020,Ventil_1,6,3,65
2024-07-01,2024,7,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-07-01,2024,7,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-07-01,2024,7,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-07-01,2024,7,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-07-01,2024,7,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-07-08,2024,7,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-07-08,2024,7,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-07-08,2024,7,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-07-08,2024,7,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-07-08,2024,7,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-07-15,2024,7,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-07-15,2024,7,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-07-15,2024,7,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-07-15,2024,7,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-07-15,2024,7,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-07-22,2024,7,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-07-22,2024,7,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-07-22,2024,7,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-07-22,2024,7,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-07-22,2024,7,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-08-01,2024,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,11,9,85
2024-08-01,2024,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,11,7,70
2024-08-01,2024,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,11,4,45
2024-08-01,2024,8,TBLBMWX32018,BMW_X3_2018,Welle_1,11,8,75
2024-08-01,2024,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,11,7,65
2024-08-08,2024,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,11,9,85
2024-08-08,2024,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,11,7,70
2024-08-08,2024,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,11,4,45
2024-08-08,2024,8,TBLBMWX32018,BMW_X3_2018,Welle_1,11,8,75
2024-08-08,2024,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,11,7,65
2024-08-15,2024,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,10,8,85
2024-08-15,2024,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,10,7,70
2024-08-15,2024,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,10,4,45
2024-08-15,2024,8,TBLBMWX32018,BMW_X3_2018,Welle_1,10,7,75
2024-08-15,2024,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,10,6,65
2024-08-22,2024,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,11,9,85
2024-08-22,2024,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,11,7,70
2024-08-22,2024,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,11,4,45
2024-08-22,2024,8,TBLBMWX32018,BMW_X3_2018,Welle_1,11,8,75
2024-08-22,2024,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,11,7,65
2024-08-01,2024,8,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,4,0,0
2024-08-01,2024,8,TBLBMWX32020,BMW_X3_2020,Verdichter_1,4,2,70
2024-08-01,2024,8,TBLBMWX32020,BMW_X3_2020,Dichtung_1,4,1,45
2024-08-01,2024,8,TBLBMWX32020,BMW_X3_2020,Welle_1,4,3,75
2024-08-01,2024,8,TBLBMWX32020,BMW_X3_2020,Ventil_1,4,2,65
2024-08-08,2024,8,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,4,0,0
2024-08-08,2024,8,TBLBMWX32020,BMW_X3_2020,Verdichter_1,4,2,70
2024-08-08,2024,8,TBLBMWX32020,BMW_X3_2020,Dichtung_1,4,1,45
2024-08-08,2024,8,TBLBMWX32020,BMW_X3_2020,Welle_1,4,3,75
2024-08-08,2024,8,TBLBMWX32020,BMW_X3_2020,Ventil_1,4,2,65
2024-08-15,2024,8,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,4,0,0
2024-08-15,2024,8,TBLBMWX32020,BMW_X3_2020,Verdichter_1,4,2,70
2024-08-15,2024,8,TBLBMWX32020,BMW_X3_2020,Dichtung_1,4,1,45
2024-08-15,2024,8,TBLBMWX32020,BMW_X3_2020,Welle_1,4,3,75
2024-08-15,2024,8,TBLBMWX32020,BMW_X3_2020,Ventil_1,4,2,65
2024-08-22,2024,8,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,4,0,0
2024-08-22,2024,8,TBLBMWX32020,BMW_X3_2020,Verdichter_1,4,2,70
2024-08-22,2024,8,TBLBMWX32020,BMW_X3_2020,Dichtung_1,4,1,45
2024-08-22,2024,8,TBLBMWX32020,BMW_X3_2020,Welle_1,4,3,75
2024-08-22,2024,8,TBLBMWX32020,BMW_X3_2020,Ventil_1,4,2,65
2024-08-01,2024,8,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-08-01,2024,8,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-08-01,2024,8,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-08-01,2024,8,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-08-01,2024,8,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-08-08,2024,8,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-08-08,2024,8,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-08-08,2024,8,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-08-08,2024,8,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-08-08,2024,8,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-08-15,2024,8,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-08-15,2024,8,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-08-15,2024,8,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-08-15,2024,8,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-08-15,2024,8,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-08-22,2024,8,TBLBMWX52021,BMW_X5_2021,Gehäuse_3,0,0,80
2024-08-22,2024,8,TBLBMWX52021,BMW_X5_2021,Verdichter_3,0,0,70
2024-08-22,2024,8,TBLBMWX52021,BMW_X5_2021,Dichtung_3,0,0,50
2024-08-22,2024,8,TBLBMWX52021,BMW_X5_2021,Welle_3,0,0,75
2024-08-22,2024,8,TBLBMWX52021,BMW_X5_2021,Ventil_3,0,0,65
2024-09-01,2024,9,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,17,14,85
2024-09-01,2024,9,TBLBMWX32018,BMW_X3_2018,Verdichter_1,17,11,70
2024-09-01,2024,9,TBLBMWX32018,BMW_X3_2018,Dichtung_1,17,7,45
